频道检测报告 | 时间: 2026-03-06 10:20:49.087694
🔴 [失效] IPTV法治          | 无法获取视频流
🟢 [有效] Unknown@239.77.1.234:5146 | 耗时: 1.31s
🔴 [失效] IPTV法治          | 无法获取视频流
🟢 [有效] Unknown@239.77.1.234:5146 | 耗时: 1.32s
🔴 [失效] IPTV法治          | 无法获取视频流
🔴 [失效] IPTV法治          | 无法获取视频流
🔴 [失效] IPTV法治          | 无法获取视频流
🔴 [失效] IPTV2高清         | 无法获取视频流
🟢 [有效] Unknown@239.77.1.234:5146 | 耗时: 1.33s
🟢 [有效] IPTV谍战剧场        | 耗时: 2.62s
🟢 [有效] IPTV野外          | 耗时: 2.22s
🟢 [有效] IPTV野外          | 耗时: 2.38s
🟢 [有效] 三沙卫视            | 耗时: 1.16s
🔴 [失效] IPTV2高清         | 无法获取视频流
🟢 [有效] Unknown@239.77.1.234:5146 | 耗时: 1.46s
🔴 [失效] IPTV法治          | 无法获取视频流
🔴 [失效] IPTV法治          | 无法获取视频流
🟢 [有效] 三沙卫视            | 耗时: 1.15s
🟢 [有效] 三沙卫视            | 耗时: 1.13s
🔴 [失效] IPTV法治          | 无法获取视频流
🟢 [有效] 三沙卫视            | 耗时: 1.2s
🟢 [有效] IPTV1高清         | 耗时: 6.99s
🟢 [有效] Unknown@239.77.1.234:5146 | 耗时: 1.97s
🔴 [失效] IPTV热播剧场        | 无法获取视频流
🔴 [失效] HZTV-2高清        | 无法获取视频流
🔴 [失效] IPTV热播剧场        | 无法获取视频流
🔴 [失效] IPTV热播剧场        | 无法获取视频流
🔴 [失效] IPTV热播剧场        | 无法获取视频流
🟢 [有效] 三沙卫视            | 耗时: 1.82s
🟢 [有效] 世界地理高清          | 耗时: 1.14s
🟢 [有效] 三沙卫视            | 耗时: 1.58s
🟢 [有效] 世界地理高清          | 耗时: 1.43s
🟢 [有效] 世界地理高清          | 耗时: 1.39s
🟢 [有效] 世界地理高清          | 耗时: 1.38s
🟢 [有效] 世界地理高清          | 耗时: 1.28s
🟢 [有效] 世界地理高清          | 耗时: 1.29s
🟢 [有效] 世界地理高清          | 耗时: 1.22s
🟢 [有效] 世界地理高清          | 耗时: 1.52s
🟢 [有效] 三沙卫视            | 耗时: 2.1s
🔴 [失效] IPTV相声小品        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🟢 [有效] Unknown@239.77.1.234:5146 | 耗时: 2.71s
🟢 [有效] IPTV野外          | 耗时: 3.41s
🟢 [有效] 东南卫视            | 耗时: 1.11s
🟢 [有效] 世界地理高清          | 耗时: 1.36s
🟢 [有效] 三沙卫视            | 耗时: 2.2s
🟢 [有效] 三沙卫视            | 耗时: 1.83s
🟢 [有效] 世界地理高清          | 耗时: 1.28s
🟢 [有效] 世界地理高清          | 耗时: 1.52s
🔴 [失效] IPTV相声小品        | 无法获取视频流
🟢 [有效] 东南卫视            | 耗时: 1.12s
🟢 [有效] 东南卫视            | 耗时: 1.16s
🟢 [有效] IPTV野外          | 耗时: 3.65s
🔴 [失效] IPTV热播剧场        | 无法获取视频流
🔴 [失效] 东方卫视4k超高清       | 无法获取视频流
🟢 [有效] 东南卫视            | 耗时: 1.2s
🟢 [有效] 东南卫视            | 耗时: 1.31s
🟢 [有效] 东南卫视高清          | 耗时: 1.15s
🟢 [有效] 世界地理高清          | 耗时: 2.0s
🟢 [有效] IPTV经典电影        | 耗时: 5.08s
🔴 [失效] IPTV热播剧场        | 无法获取视频流
🟢 [有效] 东南卫视            | 耗时: 1.29s
🔴 [失效] IPTV相声小品        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🟢 [有效] 东南卫视高清          | 耗时: 1.41s
🟢 [有效] 世界地理高清          | 耗时: 2.28s
🟢 [有效] 世界地理高清          | 耗时: 1.96s
🟢 [有效] 东南卫视高清          | 耗时: 1.19s
🔴 [失效] IPTV经典电影        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🟢 [有效] 东南卫视高清          | 耗时: 1.27s
🔴 [失效] IPTV经典电影        | 无法获取视频流
🟢 [有效] 东南卫视高清          | 耗时: 1.32s
🟢 [有效] 世界地理高清          | 耗时: 2.47s
🟢 [有效] 世界地理高清          | 耗时: 2.35s
🟢 [有效] 东方卫视4k超高清       | 耗时: 1.14s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东方卫视4k超高清       | 耗时: 1.23s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东南卫视            | 耗时: 1.97s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东方卫视4k超高清       | 耗时: 1.36s
🟢 [有效] 东南卫视高清          | 耗时: 1.38s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东方卫视4k超高清       | 耗时: 1.24s
🟢 [有效] 东方卫视4k超高清       | 耗时: 1.18s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 世界地理高清          | 耗时: 2.39s
🟢 [有效] 东方卫视4k超高清       | 耗时: 1.2s
🔴 [失效] IPTV经典电影        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🔴 [失效] IPTV相声小品        | 无法获取视频流
🟢 [有效] 世界地理高清          | 耗时: 2.92s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.27s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.12s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.28s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.26s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.14s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.28s
🔴 [失效] IPTV经典电影        | 无法获取视频流
🔴 [失效] 东莞新闻综合高清        | 无法获取视频流
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 1.29s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 1.38s
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 1.19s
🔴 [失效] IPTV经典电影        | 无法获取视频流
🔴 [失效] IPTV野外          | 无法获取视频流
🔴 [失效] IPTV野外          | 无法获取视频流
🔴 [失效] IPTV野外          | 无法获取视频流
🔴 [失效] IPTV野外          | 无法获取视频流
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 1.3s
🔴 [失效] IPTV野外          | 无法获取视频流
🟢 [有效] 东南卫视            | 耗时: 2.84s
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 1.38s
🟢 [有效] 东方卫视高清          | 耗时: 1.17s
🟢 [有效] 东方卫视高清          | 耗时: 1.26s
🟢 [有效] 东方卫视高清          | 耗时: 1.35s
🟢 [有效] 东方卫视高清          | 耗时: 1.27s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 2.26s
🔴 [失效] IPTV野外          | 无法获取视频流
🟢 [有效] 东方卫视高清          | 耗时: 1.33s
🔴 [失效] IPTV野外          | 无法获取视频流
🟢 [有效] 东莞新闻综合高清        | 耗时: 1.2s
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 1.64s
🟢 [有效] 东方卫视高清          | 耗时: 1.3s
🟢 [有效] 东方卫视4k超高清       | 耗时: 2.63s
🟢 [有效] 东莞新闻综合高清        | 耗时: 1.33s
🔴 [失效] IPTV野外          | 无法获取视频流
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 2.29s
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🔴 [失效] IPTV野外          | 无法获取视频流
🔴 [失效] 东南卫视            | 无法获取视频流
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🔴 [失效] IPTV野外          | 无法获取视频流
🟢 [有效] 东莞新闻综合高清        | 耗时: 1.34s
🟢 [有效] 东莞新闻综合高清        | 耗时: 1.33s
🔴 [失效] Unknown@239.77.1.234:5146 | 无法获取视频流
🔴 [失效] IPTV谍战剧场        | 无法获取视频流
🟢 [有效] 东方卫视高清          | 耗时: 1.64s
🔴 [失效] Unknown@239.77.1.234:5146 | 无法获取视频流
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 2.24s
🟢 [有效] 东南卫视高清          | 耗时: 3.25s
🔴 [失效] Unknown@239.77.1.234:5146 | 无法获取视频流
🟢 [有效] 东方卫视高清          | 耗时: 2.01s
🟢 [有效] 东莞生活资讯高清        | 耗时: 1.35s
🟢 [有效] 东莞生活资讯高清        | 耗时: 1.16s
🔴 [失效] Unknown@239.77.1.234:5146 | 无法获取视频流
🟢 [有效] 东莞新闻综合高清        | 耗时: 1.47s
🔴 [失效] Unknown@239.77.1.234:5146 | 无法获取视频流
🟢 [有效] 东莞生活资讯高清        | 耗时: 1.47s
🟢 [有效] 东莞生活资讯高清        | 耗时: 1.3s
🟢 [有效] 世界地理高清          | 耗时: 4.56s
🔴 [失效] 三沙卫视            | 无法获取视频流
🟢 [有效] 东莞新闻综合高清        | 耗时: 1.97s
🟢 [有效] 东莞生活资讯高清        | 耗时: 1.35s
🔴 [失效] 三沙卫视            | 无法获取视频流
🟢 [有效] 中国天气高清          | 耗时: 1.4s
🟢 [有效] 东莞生活资讯高清        | 耗时: 1.42s
🟢 [有效] 中国天气高清          | 耗时: 1.27s
🟢 [有效] 中国天气高清          | 耗时: 1.48s
🔴 [失效] 三沙卫视            | 无法获取视频流
🟢 [有效] 中山综合高清          | 耗时: 1.21s
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 3.28s
🔴 [失效] 世界地理高清          | 无法获取视频流
🔴 [失效] 世界地理高清          | 无法获取视频流
🟢 [有效] 中山综合高清          | 耗时: 1.29s
🟢 [有效] 中山综合高清          | 耗时: 1.34s
🟢 [有效] 中国天气高清          | 耗时: 1.5s
🟢 [有效] 中国天气高清          | 耗时: 1.65s
🟢 [有效] 云南卫视            | 耗时: 1.29s
🟢 [有效] 东莞生活资讯高清        | 耗时: 2.28s
🟢 [有效] 东方卫视高清 (CAVS)   | 耗时: 3.22s
🟢 [有效] 中山综合高清          | 耗时: 1.49s
🟢 [有效] 云南卫视            | 耗时: 1.27s
🟢 [有效] 云南卫视            | 耗时: 1.24s
🟢 [有效] 东方卫视时移专用(东方卫视)  | 耗时: 3.82s
🔴 [失效] 中国天气高清          | 无法获取视频流
🔴 [失效] 世界地理高清          | 无法获取视频流
🟢 [有效] 云南卫视            | 耗时: 1.31s
🟢 [有效] 云南卫视高清          | 耗时: 1.14s
🟢 [有效] 云南卫视高清          | 耗时: 1.16s
🟢 [有效] 中国天气高清          | 耗时: 2.25s
🔴 [失效] 东南卫视            | 无法获取视频流
🔴 [失效] 东南卫视            | 无法获取视频流
🔴 [失效] 云浮文旅高清          | 无法获取视频流
🔴 [失效] 世界地理高清          | 无法获取视频流
🟢 [有效] 云南卫视            | 耗时: 1.63s
🟢 [有效] 云南卫视高清          | 耗时: 1.29s
🟢 [有效] 中山综合高清          | 耗时: 2.18s
🟢 [有效] 中山综合高清          | 耗时: 2.07s
🔴 [失效] 东南卫视高清          | 无法获取视频流
🟢 [有效] 中山综合高清          | 耗时: 2.05s
🟢 [有效] 中山综合高清          | 耗时: 2.22s
🟢 [有效] 云南卫视            | 耗时: 2.05s
🟢 [有效] 东南卫视            | 耗时: 5.64s
🔴 [失效] 东南卫视高清          | 无法获取视频流
🔴 [失效] 东南卫视            | 无法获取视频流
🟢 [有效] 云南卫视高清          | 耗时: 1.35s
🔴 [失效] 东南卫视高清          | 无法获取视频流
🟢 [有效] 云南卫视            | 耗时: 1.78s
🔴 [失效] 世界地理高清          | 无法获取视频流
🟢 [有效] 云浮文旅高清          | 耗时: 1.23s
🔴 [失效] 东南卫视高清          | 无法获取视频流
🔴 [失效] 东南卫视高清          | 无法获取视频流
🔴 [失效] 东南卫视高清          | 无法获取视频流
🔴 [失效] 东方卫视4k超高清       | 无法获取视频流
🟢 [有效] 云南卫视高清          | 耗时: 1.49s
🟢 [有效] 云浮文旅高清          | 耗时: 1.32s
🔴 [失效] 世界地理高清          | 无法获取视频流
🟢 [有效] 云浮文旅高清          | 耗时: 1.25s
🔴 [失效] 东方卫视4k超高清       | 无法获取视频流
🟢 [有效] 云浮文旅高清          | 耗时: 1.45s
🟢 [有效] 云南卫视高清          | 耗时: 2.13s
🔴 [失效] 东方卫视4k超高清       | 无法获取视频流
🟢 [有效] 东莞生活资讯高清        | 耗时: 3.37s
🟢 [有效] 中山综合高清          | 耗时: 3.0s
🟢 [有效] 云浮文旅高清          | 耗时: 1.31s
🟢 [有效] 云浮文旅高清          | 耗时: 1.27s
🟢 [有效] 云南卫视            | 耗时: 2.63s
🟢 [有效] 云浮综合高清          | 耗时: 1.35s
🟢 [有效] 云浮综合高清          | 耗时: 1.43s
🟢 [有效] 东莞新闻综合高清        | 耗时: 4.16s
🟢 [有效] 云浮综合高清          | 耗时: 1.22s
🔴 [失效] 东方卫视时移专用(东方卫视)  | 无法获取视频流
🟢 [有效] 云浮综合高清          | 耗时: 1.3s
🟢 [有效] 云浮综合高清          | 耗时: 1.29s
🔴 [失效] 东方卫视时移专用(东方卫视)  | 无法获取视频流
🟢 [有效] 云浮综合高清          | 耗时: 1.29s
🔴 [失效] 东方卫视时移专用(东方卫视)  | 无法获取视频流
🟢 [有效] 云南卫视高清          | 耗时: 2.64s
🟢 [有效] 佛山公共高清          | 耗时: 1.17s
🟢 [有效] 佛山公共高清          | 耗时: 1.35s
🟢 [有效] 佛山公共高清          | 耗时: 1.22s
🔴 [失效] 东方卫视高清 (CAVS)   | 无法获取视频流
🔴 [失效] 东方卫视高清 (CAVS)   | 无法获取视频流
🟢 [有效] 佛山公共高清          | 耗时: 1.29s
🟢 [有效] 佛山公共高清          | 耗时: 1.24s
🟢 [有效] 佛山南海高清          | 耗时: 1.19s
🔴 [失效] 三沙卫视            | 无法获取视频流
🔴 [失效] 东方卫视4k超高清       | 无法获取视频流
🔴 [失效] 东方卫视高清 (CAVS)   | 无法获取视频流
🔴 [失效] 东方卫视高清          | 无法获取视频流
🔴 [失效] 东方卫视高清 (CAVS)   | 无法获取视频流
🔴 [失效] 东方卫视高清 (CAVS)   | 无法获取视频流
🟢 [有效] 佛山南海高清          | 耗时: 1.18s
🟢 [有效] 云南卫视高清          | 耗时: 2.96s
🟢 [有效] 云浮综合高清          | 耗时: 1.84s
🔴 [失效] 东方卫视高清          | 无法获取视频流
🟢 [有效] 云浮文旅高清          | 耗时: 2.35s
🟢 [有效] 佛山南海高清          | 耗时: 1.29s
🔴 [失效] 东方卫视4k超高清       | 无法获取视频流
🟢 [有效] 云浮综合高清          | 耗时: 2.21s
🟢 [有效] 佛山南海高清          | 耗时: 1.32s
🟢 [有效] 佛山南海高清          | 耗时: 1.32s
🔴 [失效] 东方卫视高清          | 无法获取视频流
🔴 [失效] 东方卫视高清          | 无法获取视频流
🔴 [失效] 东方卫视高清          | 无法获取视频流
🔴 [失效] 东莞新闻综合高清        | 无法获取视频流
🟢 [有效] 佛山公共高清          | 耗时: 1.98s
🟢 [有效] 佛山公共高清          | 耗时: 1.95s
🔴 [失效] 东莞新闻综合高清        | 无法获取视频流
🟢 [有效] 佛山南海高清          | 耗时: 1.36s
🟢 [有效] 佛山综合高清          | 耗时: 1.16s
🟢 [有效] 佛山综合高清          | 耗时: 1.39s
🟢 [有效] 佛山公共高清          | 耗时: 2.07s
🔴 [失效] 东莞新闻综合高清        | 无法获取视频流
🔴 [失效] 东莞新闻综合高清        | 无法获取视频流
🟢 [有效] 云浮文旅高清          | 耗时: 3.03s
🟢 [有效] 佛山综合高清          | 耗时: 1.24s
🟢 [有效] 佛山综合高清          | 耗时: 1.49s
🟢 [有效] 佛山顺德高清          | 耗时: 1.18s
🔴 [失效] 东莞生活资讯高清        | 无法获取视频流
🟢 [有效] 佛山顺德高清          | 耗时: 1.34s
🔴 [失效] 东莞生活资讯高清        | 无法获取视频流
🟢 [有效] 佛山顺德高清          | 耗时: 1.15s
🟢 [有效] 佛山南海高清          | 耗时: 2.21s
🔴 [失效] 中国天气高清          | 无法获取视频流
🟢 [有效] 佛山顺德高清          | 耗时: 1.37s
🟢 [有效] 佛山综合高清          | 耗时: 2.01s
🟢 [有效] 佛山顺德高清          | 耗时: 1.66s
🔴 [失效] 东莞生活资讯高清        | 无法获取视频流
🔴 [失效] 东莞生活资讯高清        | 无法获取视频流
🟢 [有效] 佛山综合高清          | 耗时: 1.98s
🔴 [失效] 中国天气高清          | 无法获取视频流
🟢 [有效] 佛山公共高清          | 耗时: 2.99s
🔴 [失效] 佛山顺德高清          | 无法获取视频流
🟢 [有效] 佛山顺德高清          | 耗时: 1.35s
🔴 [失效] 兵团卫视            | 无法获取视频流
🟢 [有效] 兵器科技高清          | 耗时: 1.34s
🟢 [有效] 兵器科技高清          | 耗时: 1.44s
🟢 [有效] 兵器科技高清          | 耗时: 1.41s
🟢 [有效] 佛山综合高清          | 耗时: 2.16s
🟢 [有效] 兵器科技高清          | 耗时: 1.44s
🟢 [有效] 兵器科技高清          | 耗时: 1.19s
🟢 [有效] 兵器科技高清          | 耗时: 1.28s
🔴 [失效] 中国天气高清          | 无法获取视频流
🟢 [有效] 兵器科技高清          | 耗时: 1.27s
🔴 [失效] 中国天气高清          | 无法获取视频流
🔴 [失效] 东莞新闻综合高清        | 无法获取视频流
🔴 [失效] 中山综合高清          | 无法获取视频流
🔴 [失效] 中山综合高清          | 无法获取视频流
🟢 [有效] 兵器科技高清          | 耗时: 1.3s
🟢 [有效] 兵器科技高清          | 耗时: 1.44s
🟢 [有效] 兵器科技高清          | 耗时: 1.48s
🟢 [有效] 兵团卫视            | 耗时: 1.21s
🔴 [失效] 中山综合高清          | 无法获取视频流
🔴 [失效] 中山综合高清          | 无法获取视频流
🔴 [失效] 云南卫视            | 无法获取视频流
🟢 [有效] 兵器科技高清          | 耗时: 1.33s
🔴 [失效] 云南卫视            | 无法获取视频流
🔴 [失效] 东莞生活资讯高清        | 无法获取视频流
🟢 [有效] 兵团卫视            | 耗时: 1.39s
🟢 [有效] 兵器科技高清          | 耗时: 1.52s
🟢 [有效] 兵器科技高清          | 耗时: 1.98s
🔴 [失效] 云南卫视            | 无法获取视频流
🟢 [有效] 兵团卫视            | 耗时: 1.17s
🔴 [失效] 云南卫视            | 无法获取视频流
🟢 [有效] 兵团卫视            | 耗时: 1.29s
🟢 [有效] 内蒙古卫视高清         | 耗时: 1.18s
🔴 [失效] 云南卫视高清          | 无法获取视频流
🔴 [失效] 中国天气高清          | 无法获取视频流
🔴 [失效] 云南卫视高清          | 无法获取视频流
🟢 [有效] 兵器科技高清          | 耗时: 2.25s
🟢 [有效] 内蒙古卫视高清         | 耗时: 1.38s
🟢 [有效] 兵团卫视            | 耗时: 1.42s
🟢 [有效] 内蒙古卫视高清         | 耗时: 1.23s
🟢 [有效] 内蒙古卫视高清         | 耗时: 1.27s
🟢 [有效] 佛山南海高清          | 耗时: 3.72s
🔴 [失效] 云南卫视高清          | 无法获取视频流
🟢 [有效] 佛山顺德高清          | 耗时: 3.06s
🟢 [有效] 内蒙古卫视高清         | 耗时: 1.3s
🔴 [失效] 云南卫视高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 1.38s
🟢 [有效] 北京卫视 4K         | 耗时: 1.4s
🔴 [失效] 云南卫视高清          | 无法获取视频流
🔴 [失效] 中国天气高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 1.41s
🔴 [失效] 云浮文旅高清          | 无法获取视频流
🔴 [失效] 云南卫视            | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 1.21s
🔴 [失效] 云浮文旅高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 1.3s
🟢 [有效] 兵团卫视            | 耗时: 2.27s
🟢 [有效] 北京卫视 4K         | 耗时: 1.32s
🟢 [有效] 北京卫视 4K         | 耗时: 1.19s
🔴 [失效] 云浮综合高清          | 无法获取视频流
🟢 [有效] 内蒙古卫视高清         | 耗时: 1.99s
🔴 [失效] 北京卫视4K超高清       | 无法获取视频流
🔴 [失效] 云浮文旅高清          | 无法获取视频流
🟢 [有效] 佛山综合高清          | 耗时: 3.88s
🟢 [有效] 北京卫视 4K         | 耗时: 1.46s
🟢 [有效] 北京卫视 4K         | 耗时: 1.19s
🟢 [有效] 兵器科技高清          | 耗时: 2.91s
🔴 [失效] 云浮文旅高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 1.6s
🟢 [有效] 内蒙古卫视高清         | 耗时: 2.16s
🔴 [失效] 云浮综合高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.11s
🔴 [失效] 云浮综合高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 1.39s
🔴 [失效] 云浮综合高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.26s
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.36s
🟢 [有效] 北京卫视 4K         | 耗时: 2.01s
🔴 [失效] 佛山公共高清          | 无法获取视频流
🔴 [失效] 云浮综合高清          | 无法获取视频流
🔴 [失效] 佛山公共高清          | 无法获取视频流
🟢 [有效] 世界地理高清          | 耗时: 11.5s
🔴 [失效] 佛山公共高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.13s
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.26s
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.27s
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.28s
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.23s
🟢 [有效] 佛山南海高清          | 耗时: 5.28s
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.13s
🟢 [有效] 北京卫视时移专用(北京卫视)  | 耗时: 1.13s
🔴 [失效] 佛山南海高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.32s
🔴 [失效] 佛山南海高清          | 无法获取视频流
🔴 [失效] 佛山南海高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 1.29s
🔴 [失效] 佛山南海高清          | 无法获取视频流
🟢 [有效] 北京卫视时移专用(北京卫视)  | 耗时: 1.15s
🟢 [有效] 北京卫视 4K         | 耗时: 2.88s
🟢 [有效] 北京卫视时移专用(北京卫视)  | 耗时: 1.37s
🔴 [失效] 佛山综合高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 2.0s
🟢 [有效] 北京卫视时移专用(北京卫视)  | 耗时: 1.26s
🔴 [失效] 佛山综合高清          | 无法获取视频流
🟢 [有效] 兵团卫视            | 耗时: 3.59s
🔴 [失效] 北京卫视高清          | 无法获取视频流
🟢 [有效] 北京卫视时移专用(北京卫视)  | 耗时: 1.26s
🟢 [有效] 北京卫视4K超高清       | 耗时: 2.44s
🟢 [有效] 兵器科技高清          | 耗时: 4.59s
🟢 [有效] 北京卫视高清          | 耗时: 1.13s
🟢 [有效] 北京卫视高清          | 耗时: 1.19s
🟢 [有效] 北京卫视高清          | 耗时: 1.2s
🔴 [失效] 佛山综合高清          | 无法获取视频流
🔴 [失效] 佛山综合高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 2.27s
🟢 [有效] 北京卫视高清          | 耗时: 1.41s
🟢 [有效] 北京卫视高清          | 耗时: 1.54s
🟢 [有效] 北京卫视4K超高清       | 耗时: 2.09s
🔴 [失效] 佛山顺德高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 3.57s
🟢 [有效] 北京卫视高清          | 耗时: 1.64s
🟢 [有效] 北京卫视 4K         | 耗时: 3.43s
🟢 [有效] 北京卫视 4K         | 耗时: 3.38s
🟢 [有效] 北京卫视高清          | 耗时: 1.19s
🟢 [有效] 佛山顺德高清          | 耗时: 5.64s
🟢 [有效] 北京卫视高清          | 耗时: 1.17s
🟢 [有效] 北京卫视高清          | 耗时: 1.28s
🔴 [失效] 佛山顺德高清          | 无法获取视频流
🟢 [有效] 北京卫视高清          | 耗时: 1.12s
🔴 [失效] 南方购物            | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🔴 [失效] 北京卫视高清          | 无法获取视频流
🟢 [有效] 北京卫视高清          | 耗时: 1.32s
🟢 [有效] 北京卫视4K超高清       | 耗时: 3.04s
🟢 [有效] 北京卫视高清          | 耗时: 1.23s
🟢 [有效] 北京卫视高清          | 耗时: 1.31s
🟢 [有效] 内蒙古卫视高清         | 耗时: 4.23s
🟢 [有效] 北京卫视高清          | 耗时: 1.25s
🔴 [失效] 佛山顺德高清          | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🟢 [有效] 北京卫视 4K         | 耗时: 3.97s
🔴 [失效] 兵器科技高清          | 无法获取视频流
🟢 [有效] 北京卫视4K超高清       | 耗时: 3.16s
🟢 [有效] 北京卫视高清          | 耗时: 1.28s
🔴 [失效] 佛山顺德高清          | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🟢 [有效] 北京卫视高清          | 耗时: 1.21s
🟢 [有效] 北京卫视高清          | 耗时: 1.29s
🔴 [失效] 兵团卫视            | 无法获取视频流
🟢 [有效] 南方购物            | 耗时: 1.1s
🟢 [有效] 北京卫视高清          | 耗时: 1.97s
🟢 [有效] 北京卫视高清          | 耗时: 1.63s
🟢 [有效] 北京卫视高清          | 耗时: 1.39s
🟢 [有效] 南方购物            | 耗时: 1.38s
🟢 [有效] 南方购物            | 耗时: 1.38s
🔴 [失效] 兵器科技高清          | 无法获取视频流
🟢 [有效] 南方购物            | 耗时: 1.28s
🟢 [有效] 北京卫视高清          | 耗时: 2.24s
🔴 [失效] 兵团卫视            | 无法获取视频流
🔴 [失效] 兵器科技高清          | 无法获取视频流
🔴 [失效] 兵团卫视            | 无法获取视频流
🔴 [失效] 兵团卫视            | 无法获取视频流
🟢 [有效] 南方购物            | 耗时: 1.26s
🔴 [失效] 北京卫视4K超高清       | 无法获取视频流
🟢 [有效] 南方购物-精选         | 耗时: 1.22s
🟢 [有效] 南方购物-精选         | 耗时: 1.25s
🔴 [失效] 兵器科技高清          | 无法获取视频流
🔴 [失效] 内蒙古卫视高清         | 无法获取视频流
🔴 [失效] 内蒙古卫视高清         | 无法获取视频流
🟢 [有效] 南方购物-精选         | 耗时: 1.3s
🟢 [有效] 南方购物-精选         | 耗时: 1.25s
🟢 [有效] 南方购物-精选         | 耗时: 1.31s
🟢 [有效] 南方购物            | 耗时: 1.76s
🟢 [有效] 内蒙古卫视高清         | 耗时: 5.6s
🟢 [有效] 南方购物-精选         | 耗时: 1.34s
🔴 [失效] 内蒙古卫视高清         | 无法获取视频流
🟢 [有效] 南方购物            | 耗时: 1.97s
🟢 [有效] 卫生健康高清          | 耗时: 1.24s
🟢 [有效] 南方购物-精选         | 耗时: 1.33s
🟢 [有效] 南方购物-精选         | 耗时: 1.29s
🟢 [有效] 卫生健康高清          | 耗时: 1.16s
🔴 [失效] 北京卫视 4K         | 无法获取视频流
🔴 [失效] 北京卫视 4K         | 无法获取视频流
🟢 [有效] 兵团卫视            | 耗时: 6.19s
🟢 [有效] 北京卫视 4K         | 耗时: 5.36s
🟢 [有效] 卫生健康高清          | 耗时: 1.25s
🟢 [有效] 卫生健康高清          | 耗时: 1.25s
